59345,POWDERVILLE,MT,POWDER RIVER
59347,ROSEBUD,MT,ROSEBUD
59349,TERRY,MT,PRAIRIE
59351,VOLBORG,MT,CUSTER
59353,WIBAUX,MT,WIBAUX
59354,WILLARD,MT,FALLON
59401,GREAT FALLS,MT,CASCADE
59402,MALMSTROM AFB,MT,CASCADE
59403,GREAT FALLS,MT,CASCADE
59404,GREAT FALLS,MT,CASCADE
59405,GREAT FALLS,MT,CASCADE
59406,GREAT FALLS,MT,CASCADE
59410,AUGUSTA,MT,LEWIS AND CLARK
59411,BABB,MT,GLACIER
59412,BELT,MT,CASCADE
59414,BLACK EAGLE,MT,CASCADE
59416,BRADY,MT,PONDERA
59417,BROWNING,MT,GLACIER
59419,BYNUM,MT,TETON
59420,CARTER,MT,CHOUTEAU
59421,CASCADE,MT,CASCADE
59422,CHOTEAU,MT,TETON
59424,COFFEE CREEK,MT,FERGUS
59425,CONRAD,MT,PONDERA
59427,CUT BANK,MT,GLACIER
59430,DENTON,MT,FERGUS
59432,DUPUYER,MT,PONDERA
59433,DUTTON,MT,TETON
59434,EAST GLACIER PARK,MT,GLACIER
59435,ETHRIDGE,MT,TOOLE
59436,FAIRFIELD,MT,TETON
59440,FLOWEREE,MT,CHOUTEAU
59441,FOREST GROVE,MT,FERGUS
59442,FORT BENTON,MT,CHOUTEAU
59443,FORT SHAW,MT,CASCADE
59444,GALATA,MT,TOOLE
59446,GERALDINE,MT,CHOUTEAU
59447,GEYSER,MT,JUDITH BASIN
59448,HEART BUTTE,MT,PONDERA
59450,HIGHWOOD,MT,CHOUTEAU
59451,HILGER,MT,FERGUS
59452,HOBSON,MT,JUDITH BASIN
59453,JUDITH GAP,MT,WHEATLAND
59454,KEVIN,MT,TOOLE
59457,LEWISTOWN,MT,FERGUS
59460,LOMA,MT,CHOUTEAU
59462,MOCCASIN,MT,JUDITH BASIN
59463,MONARCH,MT,CASCADE
59464,MOORE,MT,FERGUS
59465,NEIHART,MT,CASCADE
59466,OILMONT,MT,TOOLE
59467,PENDROY,MT,TETON
59468,POWER,MT,TETON
59469,RAYNESFORD,MT,JUDITH BASIN
59471,ROY,MT,FERGUS
59472,SAND COULEE,MT,CASCADE
59474,SHELBY,MT,TOOLE
59477,SIMMS,MT,CASCADE
59479,STANFORD,MT,JUDITH BASIN
59480,STOCKETT,MT,CASCADE
59482,SUNBURST,MT,TOOLE
59483,SUN RIVER,MT,CASCADE
59484,SWEET GRASS,MT,TOOLE
59485,ULM,MT,CASCADE
59486,VALIER,MT,PONDERA
59487,VAUGHN,MT,CASCADE
59489,WINIFRED,MT,FERGUS
59501,HAVRE,MT,HILL
59520,BIG SANDY,MT,CHOUTEAU
59521,BOX ELDER,MT,HILL
59522,CHESTER,MT,LIBERTY
59523,CHINOOK,MT,BLAINE
59524,DODSON,MT,PHILLIPS
59525,GILDFORD,MT,HILL
59526,HARLEM,MT,BLAINE
59527,HAYS,MT,BLAINE
59528,HINGHAM,MT,HILL
59529,HOGELAND,MT,BLAINE
59530,INVERNESS,MT,HILL
59531,JOPLIN,MT,LIBERTY
59532,KREMLIN,MT,HILL
59537,LORING,MT,PHILLIPS
59538,MALTA,MT,PHILLIPS
59540,RUDYARD,MT,HILL
59542,TURNER,MT,BLAINE
59544,WHITEWATER,MT,PHILLIPS
59545,WHITLASH,MT,LIBERTY
59546,ZORTMAN,MT,PHILLIPS
59547,ZURICH,MT,BLAINE
59601,HELENA,MT,LEWIS AND CLARK
59602,HELENA,MT,LEWIS AND CLARK
59604,HELENA,MT,LEWIS AND CLARK
59620,HELENA,MT,LEWIS AND CLARK
59624,HELENA,MT,LEWIS AND CLARK
59625,HELENA,MT,LEWIS AND CLARK
59626,HELENA,MT,LEWIS AND CLARK
59631,BASIN,MT,JEFFERSON
59632,BOULDER,MT,JEFFERSON
59633,CANYON CREEK,MT,LEWIS AND CLARK
59634,CLANCY,MT,JEFFERSON
59635,EAST HELENA,MT,LEWIS AND CLARK
59636,FORT HARRISON,MT,LEWIS AND CLARK
59638,JEFFERSON CITY,MT,JEFFERSON
59639,LINCOLN,MT,LEWIS AND CLARK
59640,MARYSVILLE,MT,LEWIS AND CLARK
59642,RINGLING,MT,MEAGHER
59643,TOSTON,MT,BROADWATER
59644,TOWNSEND,MT,BROADWATER
59645,WHITE SULPHUR SPRINGS,MT,MEAGHER
59647,WINSTON,MT,BROADWATER
59648,WOLF CREEK,MT,LEWIS AND CLARK
59701,BUTTE,MT,SILVER BOW
59702,BUTTE,MT,SILVER BOW
59703,BUTTE,MT,SILVER BOW
59707,BUTTE,MT,SILVER BOW
59710,ALDER,MT,MADISON
59711,ANACONDA,MT,DEER LODGE
59713,AVON,MT,POWELL
59714,BELGRADE,MT,GALLATIN
59715,BOZEMAN,MT,GALLATIN
59716,BIG SKY,MT,GALLATIN
59717,BOZEMAN,MT,GALLATIN
59718,BOZEMAN,MT,GALLATIN
59719,BOZEMAN,MT,GALLATIN
59720,CAMERON,MT,MADISON
59721,CARDWELL,MT,JEFFERSON
59722,DEER LODGE,MT,POWELL
59724,DELL,MT,BEAVERHEAD
59725,DILLON,MT,BEAVERHEAD
59727,DIVIDE,MT,SILVER BOW
59728,ELLISTON,MT,POWELL
59729,ENNIS,MT,MADISON
59730,GALLATIN GATEWAY,MT,GALLATIN
59731,GARRISON,MT,POWELL
59732,GLEN,MT,BEAVERHEAD
59733,GOLD CREEK,MT,POWELL
59735,HARRISON,MT,MADISON
59736,JACKSON,MT,BEAVERHEAD
59739,LIMA,MT,BEAVERHEAD
59740,MC ALLISTER,MT,MADISON
59741,MANHATTAN,MT,GALLATIN
59743,MELROSE,MT,SILVER BOW
59745,NORRIS,MT,MADISON
59746,POLARIS,MT,BEAVERHEAD
59747,PONY,MT,MADISON
59748,RAMSAY,MT,SILVER BOW
59749,SHERIDAN,MT,MADISON
59750,BUTTE,MT,SILVER BOW
59751,SILVER STAR,MT,MADISON
59752,THREE FORKS,MT,GALLATIN
59754,TWIN BRIDGES,MT,MADISON
59755,VIRGINIA CITY,MT,MADISON
59756,WARM SPRINGS,MT,DEER LODGE
59758,WEST YELLOWSTONE,MT,GALLATIN
59759,WHITEHALL,MT,JEFFERSON
59760,WILLOW CREEK,MT,GALLATIN
59761,WISDOM,MT,BEAVERHEAD
59762,WISE RIVER,MT,BEAVERHEAD
59771,BOZEMAN,MT,GALLATIN
59772,BOZEMAN,MT,GALLATIN
59801,MISSOULA,MT,MISSOULA
59802,MISSOULA,MT,MISSOULA
59803,MISSOULA,MT,MISSOULA
59804,MISSOULA,MT,MISSOULA
59806,MISSOULA,MT,MISSOULA
59807,MISSOULA,MT,MISSOULA
59808,MISSOULA,MT,MISSOULA
59812,MISSOULA,MT,MISSOULA
59820,ALBERTON,MT,MINERAL
59821,ARLEE,MT,LAKE
59823,BONNER,MT,MISSOULA
59824,CHARLO,MT,LAKE
59825,CLINTON,MT,MISSOULA
59826,CONDON,MT,MISSOULA
59827,CONNER,MT,RAVALLI
59828,CORVALLIS,MT,RAVALLI
59829,DARBY,MT,RAVALLI
59830,DE BORGIA,MT,MINERAL
59831,DIXON,MT,SANDERS
59832,DRUMMOND,MT,GRANITE
59833,FLORENCE,MT,RAVALLI
59834,FRENCHTOWN,MT,MISSOULA
59837,HALL,MT,GRANITE
59840,HAMILTON,MT,RAVALLI
59841,PINESDALE,MT,RAVALLI
59842,HAUGAN,MT,MINERAL
59843,HELMVILLE,MT,POWELL
59844,HERON,MT,SANDERS
59845,HOT SPRINGS,MT,SANDERS
59846,HUSON,MT,MISSOULA
59847,LOLO,MT,MISSOULA
59848,LONEPINE,MT,SANDERS
59851,MILLTOWN,MT,MISSOULA
59853,NOXON,MT,SANDERS
59854,OVANDO,MT,POWELL
59855,PABLO,MT,LAKE
59856,PARADISE,MT,SANDERS
59858,PHILIPSBURG,MT,GRANITE
59859,PLAINS,MT,SANDERS
59860,POLSON,MT,LAKE
59863,RAVALLI,MT,LAKE
59864,RONAN,MT,LAKE
59865,SAINT IGNATIUS,MT,LAKE
59866,SAINT REGIS,MT,MINERAL
59868,SEELEY LAKE,MT,MISSOULA
59870,STEVENSVILLE,MT,RAVALLI
59871,SULA,MT,RAVALLI
59872,SUPERIOR,MT,MINERAL
59873,THOMPSON FALLS,MT,SANDERS
59874,TROUT CREEK,MT,SANDERS
59875,VICTOR,MT,RAVALLI
59901,KALISPELL,MT,FLATHEAD
59903,KALISPELL,MT,FLATHEAD
59904,KALISPELL,MT,FLATHEAD
59910,BIG ARM,MT,LAKE
59911,BIGFORK,MT,FLATHEAD
59912,COLUMBIA FALLS,MT,FLATHEAD
59913,CORAM,MT,FLATHEAD
59914,DAYTON,MT,LAKE
59915,ELMO,MT,LAKE
59916,ESSEX,MT,FLATHEAD
59917,EUREKA,MT,LINCOLN
59918,FORTINE,MT,LINCOLN
59919,HUNGRY HORSE,MT,FLATHEAD
59920,KILA,MT,FLATHEAD
59922,LAKESIDE,MT,FLATHEAD
59923,LIBBY,MT,LINCOLN
59925,MARION,MT,FLATHEAD
59926,MARTIN CITY,MT,FLATHEAD
59927,OLNEY,MT,FLATHEAD
59928,POLEBRIDGE,MT,FLATHEAD
59929,PROCTOR,MT,LAKE
59930,REXFORD,MT,LINCOLN
59931,ROLLINS,MT,LAKE
59932,SOMERS,MT,FLATHEAD
59933,STRYKER,MT,LINCOLN
59934,TREGO,MT,LINCOLN
59935,TROY,MT,LINCOLN
59936,WEST GLACIER,MT,FLATHEAD
59937,WHITEFISH,MT,FLATHEAD
60420,DWIGHT,IL,LIVINGSTON
60460,ODELL,IL,LIVINGSTON
60911,ASHKUM,IL,IROQUOIS
60912,BEAVERVILLE,IL,IROQUOIS
60918,BUCKLEY,IL,IROQUOIS
60919,CABERY,IL,FORD
60920,CAMPUS,IL,LIVINGSTON
60921,CHATSWORTH,IL,LIVINGSTON
60922,CHEBANSE,IL,IROQUOIS
60924,CISSNA PARK,IL,IROQUOIS
60927,CLIFTON,IL,IROQUOIS
60928,CRESCENT CITY,IL,IROQUOIS
60929,CULLOM,IL,LIVINGSTON
60930,DANFORTH,IL,IROQUOIS
60931,DONOVAN,IL,IROQUOIS
60932,EAST LYNN,IL,VERMILION
60933,ELLIOTT,IL,FORD
60934,EMINGTON,IL,LIVINGSTON
60936,GIBSON CITY,IL,FORD
60938,GILMAN,IL,IROQUOIS
60939,GOODWINE,IL,IROQUOIS
60942,HOOPESTON,IL,VERMILION
60945,IROQUOIS,IL,IROQUOIS
60946,KEMPTON,IL,FORD
60948,LODA,IL,IROQUOIS
60949,LUDLOW,IL,CHAMPAIGN
60951,MARTINTON,IL,IROQUOIS
60952,MELVIN,IL,FORD
60953,MILFORD,IL,IROQUOIS
60955,ONARGA,IL,IROQUOIS
60956,PAPINEAU,IL,IROQUOIS
60957,PAXTON,IL,FORD
60959,PIPER CITY,IL,FORD
60960,RANKIN,IL,VERMILION
60962,ROBERTS,IL,FORD
60963,ROSSVILLE,IL,VERMILION
60966,SHELDON,IL,IROQUOIS
60967,STOCKLAND,IL,IROQUOIS
60968,THAWVILLE,IL,IROQUOIS
60970,WATSEKA,IL,IROQUOIS
60973,WELLINGTON,IL,IROQUOIS
61001,APPLE RIVER,IL,JO DAVIESS
61014,CHADWICK,IL,CARROLL
61025,EAST DUBUQUE,IL,JO DAVIESS
61028,ELIZABETH,IL,JO DAVIESS
61036,GALENA,IL,JO DAVIESS
61041,HANOVER,IL,JO DAVIESS
61046,LANARK,IL,CARROLL
61051,MILLEDGEVILLE,IL,CARROLL
61053,MOUNT CARROLL,IL,CARROLL
61059,NORA,IL,JO DAVIESS
61074,SAVANNA,IL,CARROLL
61075,SCALES MOUND,IL,JO DAVIESS
61078,SHANNON,IL,CARROLL
61085,STOCKTON,IL,JO DAVIESS
61087,WARREN,IL,JO DAVIESS
61201,ROCK ISLAND,IL,ROCK ISLAND
61204,ROCK ISLAND,IL,ROCK ISLAND
61231,ALEDO,IL,MERCER
61232,ANDALUSIA,IL,ROCK ISLAND
61233,ANDOVER,IL,HENRY
61234,ANNAWAN,IL,HENRY
61235,ATKINSON,IL,HENRY
61237,BUFFALO PRAIRIE,IL,ROCK ISLAND
61238,CAMBRIDGE,IL,HENRY
61239,CARBON CLIFF,IL,ROCK ISLAND
61240,COAL VALLEY,IL,ROCK ISLAND
61241,COLONA,IL,HENRY
61242,CORDOVA,IL,ROCK ISLAND
61244,EAST MOLINE,IL,ROCK ISLAND
61254,GENESEO,IL,HENRY
61256,HAMPTON,IL,ROCK ISLAND
61257,HILLSDALE,IL,ROCK ISLAND
61258,HOOPPOLE,IL,HENRY
61259,ILLINOIS CITY,IL,ROCK ISLAND
61260,JOY,IL,MERCER
61262,LYNN CENTER,IL,HENRY
61263,MATHERVILLE,IL,MERCER
61264,MILAN,IL,ROCK ISLAND
61265,MOLINE,IL,ROCK ISLAND
61266,MOLINE,IL,ROCK ISLAND
61272,NEW BOSTON,IL,MERCER
61273,ORION,IL,HENRY
61274,OSCO,IL,HENRY
61275,PORT BYRON,IL,ROCK ISLAND
61276,PREEMPTION,IL,MERCER
61278,RAPIDS CITY,IL,ROCK ISLAND
61279,REYNOLDS,IL,ROCK ISLAND
61281,SHERRARD,IL,MERCER
61282,SILVIS,IL,ROCK ISLAND
61284,TAYLOR RIDGE,IL,ROCK ISLAND
61285,THOMSON,IL,CARROLL
61299,ROCK ISLAND,IL,ROCK ISLAND
61311,STREATOR,IL,LIVINGSTON
61312,ARLINGTON,IL,BUREAU
61313,BLACKSTONE,IL,LIVINGSTON
61314,BUDA,IL,BUREAU
61315,BUREAU,IL,BUREAU
61317,CHERRY,IL,BUREAU
61319,CORNELL,IL,LIVINGSTON
61320,DALZELL,IL,BUREAU
61322,DEPUE,IL,BUREAU
61323,DOVER,IL,BUREAU
61326,GRANVILLE,IL,PUTNAM
61327,HENNEPIN,IL,PUTNAM
61328,KASBEER,IL,BUREAU
61329,LADD,IL,BUREAU
61330,LA MOILLE,IL,BUREAU
61333,LONG POINT,IL,LIVINGSTON
61335,MC NABB,IL,PUTNAM
61336,MAGNOLIA,IL,PUTNAM
61337,MALDEN,IL,BUREAU
61338,MANLIUS,IL,BUREAU
61340,MARK,IL,PUTNAM
61344,MINERAL,IL,BUREAU
61345,NEPONSET,IL,BUREAU
61346,NEW BEDFORD,IL,BUREAU
61349,OHIO,IL,BUREAU
61356,PRINCETON,IL,BUREAU
61359,SEATONVILLE,IL,BUREAU
61361,SHEFFIELD,IL,BUREAU
61362,SPRING VALLEY,IL,BUREAU
61363,STANDARD,IL,PUTNAM
61368,TISKILWA,IL,BUREAU
61369,TOLUCA,IL,MARSHALL
61374,VAN ORIN,IL,BUREAU
61375,VARNA,IL,MARSHALL
61376,WALNUT,IL,BUREAU
61377,WENONA,IL,MARSHALL
61379,WYANET,IL,BUREAU
61401,GALESBURG,IL,KNOX
61402,GALESBURG,IL,KNOX
61410,ABINGDON,IL,KNOX
61411,ADAIR,IL,MCDONOUGH
61412,ALEXIS,IL,MERCER
61413,ALPHA,IL,HENRY
61414,ALTONA,IL,KNOX
61415,AVON,IL,FULTON
61417,BERWICK,IL,WARREN
61418,BIGGSVILLE,IL,HENDERSON
61419,BISHOP HILL,IL,HENRY
61420,BLANDINSVILLE,IL,MCDONOUGH
61421,BRADFORD,IL,STARK
61422,BUSHNELL,IL,MCDONOUGH
61423,CAMERON,IL,WARREN
61424,CAMP GROVE,IL,MARSHALL
61425,CARMAN,IL,HENDERSON
61427,CUBA,IL,FULTON
61428,DAHINDA,IL,KNOX
61430,EAST GALESBURG,IL,KNOX
61431,ELLISVILLE,IL,FULTON
61432,FAIRVIEW,IL,FULTON
61433,FIATT,IL,FULTON
61434,GALVA,IL,HENRY
61435,GERLAW,IL,WARREN
61436,GILSON,IL,KNOX
61437,GLADSTONE,IL,HENDERSON
61438,GOOD HOPE,IL,MCDONOUGH
61439,HENDERSON,IL,KNOX
61440,INDUSTRY,IL,MCDONOUGH
61441,IPAVA,IL,FULTON
61442,KEITHSBURG,IL,MERCER
61443,KEWANEE,IL,HENRY
61447,KIRKWOOD,IL,WARREN
61448,KNOXVILLE,IL,KNOX
61449,LA FAYETTE,IL,STARK
61450,LA HARPE,IL,HANCOCK
61451,LAURA,IL,PEORIA
61452,LITTLETON,IL,SCHUYLER
61453,LITTLE YORK,IL,WARREN
61454,LOMAX,IL,HENDERSON
61455,MACOMB,IL,MCDONOUGH
61458,MAQUON,IL,KNOX
61459,MARIETTA,IL,FULTON
61460,MEDIA,IL,HENDERSON
61462,MONMOUTH,IL,WARREN
61465,NEW WINDSOR,IL,MERCER
61466,NORTH HENDERSON,IL,MERCER
61467,ONEIDA,IL,KNOX
61468,OPHIEM,IL,HENRY
61469,OQUAWKA,IL,HENDERSON
61470,PRAIRIE CITY,IL,MCDONOUGH
61471,RARITAN,IL,HENDERSON
61472,RIO,IL,KNOX
61473,ROSEVILLE,IL,WARREN
61474,SAINT AUGUSTINE,IL,KNOX
61475,SCIOTA,IL,MCDONOUGH
61476,SEATON,IL,MERCER
61477,SMITHFIELD,IL,FULTON
61478,SMITHSHIRE,IL,WARREN
61479,SPEER,IL,STARK
61480,STRONGHURST,IL,HENDERSON
61482,TABLE GROVE,IL,FULTON
61483,TOULON,IL,STARK
61484,VERMONT,IL,FULTON
61485,VICTORIA,IL,KNOX
61486,VIOLA,IL,MERCER
61488,WATAGA,IL,KNOX
61489,WILLIAMSFIELD,IL,KNOX
61490,WOODHULL,IL,HENRY
61491,WYOMING,IL,STARK
61501,ASTORIA,IL,FULTON
61516,BENSON,IL,WOODFORD
61517,BRIMFIELD,IL,PEORIA
61519,BRYANT,IL,FULTON
61520,CANTON,IL,FULTON
61523,CHILLICOTHE,IL,PEORIA
61524,DUNFERMLINE,IL,FULTON
61525,DUNLAP,IL,PEORIA
61526,EDELSTEIN,IL,PEORIA
61528,EDWARDS,IL,PEORIA
61529,ELMWOOD,IL,PEORIA
61530,EUREKA,IL,WOODFORD
61531,FARMINGTON,IL,FULTON
61532,FOREST CITY,IL,MASON
61533,GLASFORD,IL,PEORIA
61534,GREEN VALLEY,IL,TAZEWELL
61535,GROVELAND,IL,TAZEWELL
61536,HANNA CITY,IL,PEORIA
61537,HENRY,IL,MARSHALL
61539,KINGSTON MINES,IL,PEORIA
61540,LACON,IL,MARSHALL
61541,LA ROSE,IL,MARSHALL
61542,LEWISTOWN,IL,FULTON
61543,LIVERPOOL,IL,FULTON
61544,LONDON MILLS,IL,FULTON
61545,LOWPOINT,IL,WOODFORD
61546,MANITO,IL,MASON
61547,MAPLETON,IL,PEORIA
61548,METAMORA,IL,WOODFORD
61550,MORTON,IL,TAZEWELL
61552,MOSSVILLE,IL,PEORIA
61553,NORRIS,IL,FULTON
61554,PEKIN,IL,TAZEWELL
61555,PEKIN,IL,TAZEWELL
61558,PEKIN,IL,TAZEWELL
61559,PRINCEVILLE,IL,PEORIA
61560,PUTNAM,IL,PUTNAM
61561,ROANOKE,IL,WOODFORD
61562,ROME,IL,PEORIA
61563,SAINT DAVID,IL,FULTON
61564,SOUTH PEKIN,IL,TAZEWELL
61565,SPARLAND,IL,MARSHALL
61567,TOPEKA,IL,MASON
61568,TREMONT,IL,TAZEWELL
61569,TRIVOLI,IL,PEORIA
61570,WASHBURN,IL,MARSHALL
61571,WASHINGTON,IL,TAZEWELL
61572,YATES CITY,IL,KNOX
61601,PEORIA,IL,PEORIA
61602,PEORIA,IL,PEORIA
61603,PEORIA,IL,PEORIA
61604,PEORIA,IL,PEORIA
61605,PEORIA,IL,PEORIA
61606,PEORIA,IL,PEORIA
61607,PEORIA,IL,PEORIA
61610,CREVE COEUR,IL,TAZEWELL
61611,EAST PEORIA,IL,TAZEWELL
61612,PEORIA,IL,PEORIA
61613,PEORIA,IL,PEORIA
61614,PEORIA,IL,PEORIA
61615,PEORIA,IL,PEORIA
61616,PEORIA HEIGHTS,IL,PEORIA
61625,PEORIA,IL,PEORIA
61629,PEORIA,IL,PEORIA
61630,PEORIA,IL,PEORIA
61634,PEORIA,IL,PEORIA
61635,EAST PEORIA,IL,TAZEWELL
61636,PEORIA,IL,PEORIA
61637,PEORIA,IL,PEORIA
61639,PEORIA,IL,PEORIA
61641,PEORIA,IL,PEORIA
61643,PEORIA,IL,PEORIA
61650,PEORIA,IL,PEORIA
61652,PEORIA,IL,PEORIA
61654,PEORIA,IL,PEORIA
61656,PEORIA,IL,PEORIA
61701,BLOOMINGTON,IL,MCLEAN
61702,BLOOMINGTON,IL,MCLEAN
61704,BLOOMINGTON,IL,MCLEAN
61705,BLOOMINGTON,IL,MCLEAN
61709,BLOOMINGTON,IL,MCLEAN
61710,BLOOMINGTON,IL,MCLEAN
61720,ANCHOR,IL,MCLEAN
61721,ARMINGTON,IL,TAZEWELL
61722,ARROWSMITH,IL,MCLEAN
61723,ATLANTA,IL,LOGAN
61724,BELLFLOWER,IL,MCLEAN
61725,CARLOCK,IL,MCLEAN
61726,CHENOA,IL,MCLEAN
61727,CLINTON,IL,DEWITT
61728,COLFAX,IL,MCLEAN
61729,CONGERVILLE,IL,WOODFORD
61730,COOKSVILLE,IL,MCLEAN
61731,CROPSEY,IL,MCLEAN
61732,DANVERS,IL,MCLEAN
61733,DEER CREEK,IL,TAZEWELL
61734,DELAVAN,IL,TAZEWELL
61735,DEWITT,IL,DEWITT
61736,DOWNS,IL,MCLEAN
61737,ELLSWORTH,IL,MCLEAN
61738,EL PASO,IL,WOODFORD
61739,FAIRBURY,IL,LIVINGSTON
61740,FLANAGAN,IL,LIVINGSTON
61741,FORREST,IL,LIVINGSTON
61742,GOODFIELD,IL,WOODFORD
61743,GRAYMONT,IL,LIVINGSTON
61744,GRIDLEY,IL,MCLEAN
61745,HEYWORTH,IL,MCLEAN
61747,HOPEDALE,IL,TAZEWELL
61748,HUDSON,IL,MCLEAN
61749,KENNEY,IL,DEWITT
61750,LANE,IL,DEWITT
61751,LAWNDALE,IL,LOGAN
61752,LE ROY,IL,MCLEAN
61753,LEXINGTON,IL,MCLEAN
61754,MC LEAN,IL,MCLEAN
61755,MACKINAW,IL,TAZEWELL
61756,MAROA,IL,MACON
61758,MERNA,IL,MCLEAN
61759,MINIER,IL,TAZEWELL
61760,MINONK,IL,WOODFORD
